client_id,client_type,first_name,last_name,date_of_birth,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,age,Cluster
C1498,1,Nicole,Carter,2067-02-03,F,6,39,1,1.3946984022903213,0,Website,-1.7744520799412518,2
C1499,1,Lauren,Gray,1997-11-04,F,7,42,0,-0.020520676644555657,1,Agency,-0.04083897165100875,1
C1500,1,Shirley,Ward,1995-01-04,F,0,49,0,-0.7281302161119941,0,Agency,0.008692831442998197,0
C1501,1,Brenda,White,1951-12-16,F,9,37,1,0.6870888628228828,0,Agency,1.098392499511151,1
C1502,1,Elizabeth,Weaver,1994-10-27,F,8,51,0,1.3946984022903213,1,Website,0.03345873299000167,1
C1503,0,Triton,Co,1986-08-21,M,9,1,1,1.3946984022903213,0,Website,0.23158594536602944,1
C1504,1,Patrick,Hughes,1946-08-19,M,9,8,0,0.6870888628228828,0,Website,1.2222220072461683,1
C1505,1,William,Cook,1994-05-14,M,9,50,0,-0.020520676644555657,0,Agency,0.03345873299000167,1
C1506,1,Larry,Price,2050-01-11,M,9,48,1,-0.020520676644555657,0,Website,-1.3534317536421927,3
C1507,1,Joyce,Cooper,1951-03-28,F,9,14,0,-0.020520676644555657,0,Agency,1.098392499511151,1
C1508,1,Benjamin,Morris,1994-12-03,M,8,43,0,-0.020520676644555657,0,Agency,0.03345873299000167,1
C1509,1,Rebecca,Campbell,1946-12-16,F,9,8,0,-0.020520676644555657,0,Website,1.2222220072461683,1
C1510,0,Altira,Co,2062-12-01,M,9,8,0,1.3946984022903213,0,Agency,-1.6506225722062344,2
C1511,1,Ann,Hansen,1989-07-20,F,4,38,0,-0.7281302161119941,1,Website,0.15728824072501904,0
C1512,1,Anna,Young,1955-06-18,F,9,25,0,0.6870888628228828,1,Client,0.9993288933231371,1
C1513,1,Danielle,Morales,1995-06-08,F,9,14,0,-0.7281302161119941,0,Website,0.008692831442998197,0
C1514,1,Linda,Bryant,1986-12-08,F,9,27,0,0.6870888628228828,0,Website,0.23158594536602944,1
C1515,1,Angela,Williams,1946-10-16,F,9,25,1,1.3946984022903213,0,Website,1.2222220072461683,1
C1516,1,Grace,Wood,1953-05-23,F,9,47,0,0.6870888628228828,0,Website,1.048860696417144,1
C1517,1,Benjamin,Chavez,1978-02-23,M,9,8,1,-0.7281302161119941,0,Agency,0.4297131577420572,0
C1518,1,Teresa,Rogers,1994-10-08,F,0,49,0,1.3946984022903213,1,Agency,0.03345873299000167,1
C1519,1,Kyle,Freeman,1972-08-19,M,9,8,0,-1.4357397555794327,0,Agency,0.5783085670240781,0
C1520,1,Patrick,Griffin,2045-12-05,M,9,48,0,-1.4357397555794327,0,Website,-1.2296022459071754,3
C1521,1,Bryan,Foster,1973-12-25,M,9,25,0,0.6870888628228828,0,Agency,0.5535426654770745,1
C1522,1,Debra,Mitchell,1964-09-14,F,9,53,0,1.3946984022903213,0,Website,0.7764357794001059,1
C1523,0,Horizon,Co,1981-07-22,M,0,49,1,-0.020520676644555657,0,Website,0.35541545310104683,1
C1524,1,Jordan,Wilson,1967-07-24,M,9,50,0,-0.7281302161119941,0,Client,0.7021380747590954,0
C1525,1,Timothy,Brown,1959-08-24,M,9,8,0,-1.4357397555794327,0,Agency,0.9002652871351232,0
C1526,1,Victoria,Howard,2056-08-05,F,9,8,0,-0.020520676644555657,0,Website,-1.5020271629242137,3
C1527,1,Martha,Thomas,1989-05-13,F,9,8,0,-1.4357397555794327,0,Agency,0.15728824072501904,0
C1528,1,Jennifer,Weaver,1997-09-02,F,5,16,0,-1.4357397555794327,1,Website,-0.04083897165100875,0
C1529,0,Helios,Co,1989-04-19,M,9,8,0,0.6870888628228828,0,Website,0.15728824072501904,1
C1530,1,Sarah,Wright,1988-11-20,F,9,8,0,-0.7281302161119941,0,Website,0.1820541422720225,0
C1531,1,Bryan,Cox,1964-03-15,M,4,6,1,-0.7281302161119941,0,Website,0.7764357794001059,0
C1532,1,Linda,Freeman,1998-09-26,F,9,47,0,-0.020520676644555657,1,Website,-0.06560487319801223,1
C1533,1,Anthony,Bryant,1988-10-05,M,2,5,0,0.6870888628228828,0,Agency,0.1820541422720225,1
C1534,1,Sandra,Pierce,1996-06-08,F,9,8,0,0.6870888628228828,1,Website,-0.016073070104005275,1
C1535,1,Jeremy,Stone,1994-09-03,M,8,12,1,-0.020520676644555657,0,Agency,0.03345873299000167,1
C1536,1,Sara,Baker,1982-06-05,F,9,53,0,-0.020520676644555657,0,Website,0.33064955155404335,1
C1537,1,Lisa,Foster,1999-08-04,F,9,1,0,1.3946984022903213,0,Website,-0.09037077474501569,1
C1538,1,Jessica,Kim,2047-01-07,F,9,8,1,1.3946984022903213,0,Website,-1.2791340490011824,2
C1539,1,Terry,Brown,1997-05-13,M,9,25,0,-1.4357397555794327,0,Agency,-0.04083897165100875,0
C1540,1,Roger,Cox,2057-12-02,M,9,8,0,-0.7281302161119941,1,Client,-1.526793064471217,3
C1541,1,Carl,Adams,1964-11-20,M,9,8,0,-0.7281302161119941,0,Website,0.7764357794001059,0
C1542,1,Gary,Cook,1989-07-27,M,9,25,0,-1.4357397555794327,1,Website,0.15728824072501904,0
C1543,1,Virginia,Peterson,2055-11-10,F,9,27,1,-0.020520676644555657,0,Agency,-1.47726126137721,3
C1544,1,Heather,Evans,1947-04-27,F,7,46,0,-0.020520676644555657,0,Website,1.1974561056991648,1
C1545,1,Elizabeth,Price,1992-11-23,F,9,8,1,-1.4357397555794327,1,Website,0.08299053608400861,0
C1546,1,Sarah,Scott,2066-06-06,F,6,39,0,0.6870888628228828,1,Agency,-1.7496861783942483,2
C1547,1,Margaret,Martin,2075-04-03,F,9,14,0,-0.7281302161119941,1,Agency,-1.9725792923172796,3
C1548,0,Telnox,Co,1967-12-26,M,9,8,0,-0.7281302161119941,1,Website,0.7021380747590954,0
C1549,1,Gary,Reyes,1961-06-15,M,6,33,0,0.6870888628228828,0,Client,0.8507334840411163,1
C1550,1,Jason,Rogers,1998-10-01,M,9,8,0,-0.7281302161119941,0,Agency,-0.06560487319801223,0
C1551,1,Aaron,Howard,1991-05-17,M,9,8,0,-0.7281302161119941,0,Agency,0.10775643763101209,0
C1552,1,Peter,Wilson,1947-04-20,M,9,8,1,-0.7281302161119941,1,Agency,1.1974561056991648,0
C1553,0,Horizon,Co,1990-03-27,M,9,48,0,0.6870888628228828,0,Agency,0.13252233917801556,1
C1554,1,Gregory,Cox,1998-03-04,M,5,3,0,-1.4357397555794327,0,Website,-0.06560487319801223,0
C1555,1,Julia,Martin,1946-04-25,F,8,12,0,1.3946984022903213,0,Website,1.2222220072461683,1
C1556,1,Grace,Wood,1982-11-20,F,9,11,1,-0.7281302161119941,0,Agency,0.33064955155404335,0
C1557,1,Joan,Griffin,1942-03-15,F,9,27,0,-0.7281302161119941,1,Website,1.3212856134341822,0
C1558,1,Tyler,Phillips,2044-03-12,M,6,2,0,0.6870888628228828,0,Website,-1.204836344360172,2
C1559,1,Sara,Mitchell,1975-03-27,F,8,12,0,-0.7281302161119941,0,Website,0.5040108623830677,0
C1560,1,Christina,Hughes,1940-07-15,F,9,8,0,0.6870888628228828,1,Client,1.3708174165281892,1
C1561,1,Jeffrey,Green,1964-04-28,M,6,33,1,1.3946984022903213,0,Agency,0.7764357794001059,1
C1562,1,Maria,Morris,1987-07-05,F,9,8,0,0.6870888628228828,0,Client,0.20682004381902597,1
C1563,1,Susan,Baker,1987-06-18,F,9,48,0,1.3946984022903213,0,Website,0.20682004381902597,1
C1564,1,Jason,Wood,2064-11-06,M,9,53,1,1.3946984022903213,0,Website,-1.7001543753002415,2
C1565,1,Kenneth,Bennett,1980-08-08,M,6,19,0,0.6870888628228828,0,Agency,0.3801813546480503,1
C1566,1,Anthony,Wilson,1995-01-01,M,9,8,0,-0.020520676644555657,0,Website,0.008692831442998197,1
C1567,1,Frank,Wilson,1977-10-11,M,9,15,0,0.6870888628228828,0,Client,0.4544790592890607,1
C1568,1,Betty,Owens,1990-03-06,F,9,8,0,1.3946984022903213,0,Website,0.13252233917801556,1
C1569,1,Pamela,Turner,1993-11-05,F,9,8,1,-1.4357397555794327,1,Website,0.05822463453700514,0
C1570,1,Amanda,Williams,1963-12-27,F,9,35,0,1.3946984022903213,0,Website,0.8012016809471093,1
C1571,1,Ethan,Morales,1978-06-03,M,9,8,0,-0.7281302161119941,0,Website,0.4297131577420572,0
C1572,1,Donald,Baker,2060-06-10,M,0,41,0,-0.020520676644555657,0,Agency,-1.6010907691122276,3
C1573,1,Amanda,Richardson,2046-05-07,F,9,8,0,-1.4357397555794327,0,Website,-1.2543681474541788,3
C1574,1,Gary,Morris,1984-08-14,M,9,8,0,0.6870888628228828,0,Website,0.2811177484600364,1
C1575,1,Paul,Freeman,2000-12-19,M,9,8,0,-0.7281302161119941,0,Website,-0.11513667629201917,0
C1576,1,Heather,Cook,1977-09-28,F,9,25,1,-0.020520676644555657,1,Website,0.4544790592890607,1
C1577,1,Ethan,Edwards,1983-02-15,M,5,3,0,-0.020520676644555657,0,Website,0.3058836500070399,1
C1578,1,Mark,Turner,1996-03-12,M,9,8,1,-0.7281302161119941,0,Website,-0.016073070104005275,0
C1579,1,Robert,Bell,2045-10-03,M,9,1,1,0.6870888628228828,0,Website,-1.2296022459071754,2
C1580,1,Jordan,Martin,1997-12-05,M,9,15,1,-1.4357397555794327,1,Website,-0.04083897165100875,0
C1581,1,James,Reyes,2050-11-08,M,9,8,1,-1.4357397555794327,0,Website,-1.3534317536421927,3
C1582,1,Harold,Baker,1955-08-20,M,4,18,0,0.6870888628228828,1,Client,0.9993288933231371,1
C1583,1,Peter,Scott,2068-01-03,M,9,8,0,-0.7281302161119941,0,Agency,-1.7992179814882552,3
C1584,0,Nexus,Co,1985-08-12,M,4,6,1,-1.4357397555794327,1,Website,0.2563518469130329,0
C1585,1,Kevin,Watson,2060-10-10,M,2,36,0,1.3946984022903213,0,Website,-1.6010907691122276,2
C1586,1,Carolyn,Roberts,1967-01-21,F,5,4,0,-0.020520676644555657,0,Website,0.7021380747590954,1
C1587,1,Carl,Cooper,2043-12-02,M,2,40,1,0.6870888628228828,1,Agency,-1.1800704428131685,2
C1588,1,Patricia,Thomas,1980-10-25,F,9,48,1,1.3946984022903213,0,Website,0.3801813546480503,1
C1589,1,Christina,Ward,2053-08-12,F,9,8,1,0.6870888628228828,0,Agency,-1.4277294582832032,2
C1590,0,Elara,Co,1979-06-19,F,9,37,0,-1.4357397555794327,0,Website,0.40494725619505373,0
C1591,1,Christine,Brooks,1971-08-15,F,9,8,1,0.6870888628228828,0,Website,0.6030744685710815,1
C1592,1,Heather,Allen,2075-06-01,F,9,47,1,-0.7281302161119941,1,Agency,-1.9725792923172796,3
C1593,1,Anthony,Williams,2075-08-05,M,9,8,0,-1.4357397555794327,0,Website,-1.9725792923172796,3
C1594,1,Kathleen,Green,1969-10-24,F,9,11,0,-0.7281302161119941,0,Agency,0.6526062716650884,0
C1595,1,Charles,Reed,1955-08-20,M,9,8,0,1.3946984022903213,0,Website,0.9993288933231371,1
C1596,1,Frank,Hall,1979-11-10,M,5,4,1,0.6870888628228828,0,Website,0.40494725619505373,1
C1597,1,Rachel,Cox,1949-12-28,F,9,25,1,0.6870888628228828,1,Website,1.147924302605158,1
C1598,1,Angela,Adams,1940-06-23,F,9,15,0,0.6870888628228828,1,Agency,1.3708174165281892,1
C1599,1,Stephanie,Thompson,1980-11-19,F,9,50,1,1.3946984022903213,1,Website,0.3801813546480503,1
C1600,1,Jennifer,Rogers,1968-02-13,F,1,52,0,1.3946984022903213,0,Website,0.677372173212092,1
C1601,1,Tiffany,Parker,1996-08-13,F,7,21,0,-0.020520676644555657,0,Website,-0.016073070104005275,1
C1602,1,Harold,Turner,1986-11-01,M,9,25,1,0.6870888628228828,0,Website,0.23158594536602944,1
C1603,1,Hannah,Rogers,2062-09-07,F,8,12,0,1.3946984022903213,0,Website,-1.6506225722062344,2
C1604,1,Ronald,Kim,2049-09-10,M,9,47,0,0.6870888628228828,0,Website,-1.3286658520951893,2
C1605,1,Joshua,Collins,1999-01-21,M,8,12,1,0.6870888628228828,1,Website,-0.09037077474501569,1
C1606,1,Zachary,Howard,1965-03-20,M,9,53,0,-1.4357397555794327,1,Agency,0.7516698778531024,0
C1607,1,Emma,Hall,2063-03-11,F,9,8,0,-0.020520676644555657,0,Agency,-1.6753884737532379,3
C1608,1,Heather,Pierce,1999-11-14,F,8,12,0,0.6870888628228828,1,Website,-0.09037077474501569,1
C1609,1,Justin,Reed,2064-10-02,M,9,8,1,-0.7281302161119941,0,Website,-1.7001543753002415,3
C1610,1,Kenneth,White,1967-03-23,M,9,8,1,-0.020520676644555657,0,Website,0.7021380747590954,1
C1611,1,Sarah,Bryant,2075-09-02,F,9,25,1,0.6870888628228828,0,Website,-1.9725792923172796,2
C1612,1,Jason,Price,1990-02-25,M,9,8,0,-1.4357397555794327,0,Agency,0.13252233917801556,0
C1613,1,Ryan,Griffin,1998-01-08,M,3,45,0,-0.7281302161119941,1,Agency,-0.06560487319801223,0
C1614,1,Julie,Williams,1968-05-16,F,9,48,1,0.6870888628228828,0,Website,0.677372173212092,1
C1615,1,Jason,Mitchell,2063-08-01,M,9,48,0,1.3946984022903213,0,Agency,-1.6753884737532379,2
C1616,1,Aaron,Nelson,1991-09-01,M,8,51,1,1.3946984022903213,1,Website,0.10775643763101209,1
C1617,1,Michelle,Baker,2052-10-09,F,9,8,0,-0.020520676644555657,0,Website,-1.4029635567361998,3
C1618,1,Linda,Price,1962-11-22,F,9,53,0,-0.7281302161119941,1,Website,0.8259675824941127,0
C1619,1,Jason,Baker,1952-10-24,M,1,52,0,-0.7281302161119941,0,Website,1.0736265979641475,0
C1620,1,Jacob,Morales,2044-05-07,M,9,8,0,-1.4357397555794327,1,Website,-1.204836344360172,3
C1621,1,Carl,Wood,1954-06-15,M,9,37,1,-0.7281302161119941,0,Agency,1.0240947948701407,0
C1622,1,Angela,Taylor,2061-02-01,F,9,37,0,-1.4357397555794327,1,Website,-1.625856670659231,3
C1623,1,Julia,Hall,1994-01-12,F,9,37,0,0.6870888628228828,0,Website,0.03345873299000167,1
C1624,1,Jennifer,Stewart,2051-01-04,F,9,8,0,0.6870888628228828,1,Website,-1.3781976551891963,2
C1625,1,Harold,Wright,2000-02-03,M,0,54,0,0.6870888628228828,0,Agency,-0.11513667629201917,1
C1626,1,Jennifer,Morales,1970-02-24,F,4,38,0,-0.7281302161119941,1,Website,0.627840370118085,0
C1627,1,David,Bryant,1973-08-14,M,9,8,1,-1.4357397555794327,0,Website,0.5535426654770745,0
C1628,0,Lumina,Co,1993-10-13,F,4,28,0,0.6870888628228828,1,Website,0.05822463453700514,1
C1629,1,Stephanie,Roberts,1956-08-26,F,9,48,0,1.3946984022903213,0,Agency,0.9745629917761336,1
C1630,0,Grandis,Co,1994-05-06,F,9,50,1,-1.4357397555794327,1,Website,0.03345873299000167,0
C1631,1,Joan,Patterson,2066-03-12,F,8,31,0,1.3946984022903213,0,Website,-1.7496861783942483,2
C1632,1,Victoria,Wright,2063-07-12,F,9,8,1,-0.020520676644555657,1,Agency,-1.6753884737532379,3
C1633,1,Sara,Bennett,1977-07-03,F,2,36,0,-0.7281302161119941,0,Website,0.4544790592890607,0
C1634,1,Sara,King,2044-01-11,F,9,15,1,-0.7281302161119941,0,Website,-1.204836344360172,3
C1635,1,Lawrence,Moore,1948-04-27,M,4,6,0,-1.4357397555794327,0,Website,1.1726902041521614,0
C1636,0,Zynex,Co,1987-01-10,F,9,1,0,1.3946984022903213,1,Website,0.20682004381902597,1
C1637,1,Jacob,Cook,2069-02-11,M,6,33,0,1.3946984022903213,0,Agency,-1.8239838830352588,2
C1638,1,Cynthia,Peterson,1978-12-14,F,4,34,1,-1.4357397555794327,1,Agency,0.4297131577420572,0
C1639,1,Ronald,Smith,1943-09-26,M,9,11,0,-1.4357397555794327,0,Website,1.2965197118871787,0
C1640,1,Helen,Adams,2066-11-04,F,9,8,0,-1.4357397555794327,1,Website,-1.7496861783942483,3
C1641,1,Charles,Phillips,1972-02-14,M,9,48,0,-1.4357397555794327,0,Agency,0.5783085670240781,0
C1642,1,Maria,Adams,1981-07-20,F,2,5,0,1.3946984022903213,0,Website,0.35541545310104683,1
C1643,1,Carl,Rogers,1978-01-09,M,4,18,0,0.6870888628228828,0,Agency,0.4297131577420572,1
C1644,1,Megan,Freeman,1944-06-22,F,9,8,0,-1.4357397555794327,0,Client,1.2717538103401753,0
C1645,1,Shirley,Chavez,1995-02-08,F,0,26,1,-1.4357397555794327,0,Website,0.008692831442998197,0
C1646,1,Billy,Patterson,1998-06-10,M,9,53,1,0.6870888628228828,1,Agency,-0.06560487319801223,1
C1647,1,Paul,Stone,1945-11-25,M,9,35,0,0.6870888628228828,1,Agency,1.246987908793172,1
C1648,1,Julia,Wood,1949-09-21,F,0,26,0,-0.020520676644555657,0,Website,1.147924302605158,1
C1649,1,Melissa,Price,1982-03-02,F,9,37,0,0.6870888628228828,1,Agency,0.33064955155404335,1
C1650,1,Edward,Griffin,2069-04-01,M,9,53,1,-0.7281302161119941,0,Website,-1.8239838830352588,3
C1651,1,Ryan,Bell,1945-11-19,M,9,8,1,0.6870888628228828,0,Website,1.246987908793172,1
C1652,1,Paul,Weaver,1964-01-15,M,9,25,1,0.6870888628228828,1,Client,0.7764357794001059,1
C1653,1,Sara,White,2074-08-02,F,9,11,1,0.6870888628228828,1,Website,-1.9478133907702762,2
C1654,1,Judith,Brooks,2068-04-05,F,9,8,0,-1.4357397555794327,0,Website,-1.7992179814882552,3
C1655,1,Sara,Cox,1965-05-16,F,9,47,1,-0.7281302161119941,0,Website,0.7516698778531024,0
C1656,1,Jacob,Baker,1991-05-05,M,1,52,1,0.6870888628228828,1,Website,0.10775643763101209,1
C1657,1,Donald,Kim,1958-05-19,M,9,8,0,-0.7281302161119941,0,Website,0.9250311886821266,0
C1658,1,Ronald,Patterson,2070-08-07,M,9,8,0,1.3946984022903213,0,Agency,-1.8487497845822622,2
C1659,1,Joshua,Thompson,2046-09-05,M,3,56,0,0.6870888628228828,0,Website,-1.2543681474541788,2
C1660,1,Henry,Richardson,1940-04-27,M,9,25,0,0.6870888628228828,1,Website,1.3708174165281892,1
C1661,1,Ronald,Cox,1975-08-20,M,9,53,0,0.6870888628228828,0,Agency,0.5040108623830677,1
C1662,1,Gary,Montgomery,1967-05-16,M,7,46,0,0.6870888628228828,0,Website,0.7021380747590954,1
C1663,1,Joshua,Garcia,1977-05-13,M,9,11,1,-0.020520676644555657,0,Agency,0.4544790592890607,1
C1664,1,Judith,Hayes,1969-07-25,F,4,34,1,1.3946984022903213,0,Agency,0.6526062716650884,1
C1665,1,Harold,Bell,1995-12-16,M,9,1,0,1.3946984022903213,0,Website,0.008692831442998197,1
C1666,1,Brenda,Edwards,2062-09-08,F,9,35,0,-0.7281302161119941,0,Website,-1.6506225722062344,3
C1667,1,Stephanie,Cook,1967-11-14,F,9,8,1,0.6870888628228828,0,Agency,0.7021380747590954,1
C1668,1,Scott,Green,2057-11-12,M,0,49,0,1.3946984022903213,0,Website,-1.526793064471217,2
C1669,1,Steven,Collins,2060-04-07,M,2,0,1,-0.020520676644555657,1,Agency,-1.6010907691122276,3
C1670,1,Angela,Watson,2070-12-09,F,9,11,0,-0.020520676644555657,1,Website,-1.8487497845822622,3
C1671,1,Ashley,Howard,1948-09-13,F,9,8,0,-0.020520676644555657,0,Agency,1.1726902041521614,1
C1672,1,Jacqueline,Morales,2074-04-09,F,9,25,1,0.6870888628228828,0,Website,-1.9478133907702762,2
C1673,1,Katherine,Martin,1992-03-04,F,9,53,0,-1.4357397555794327,1,Website,0.08299053608400861,0
C1674,1,Emily,Jackson,1941-12-22,F,9,8,0,1.3946984022903213,1,Website,1.3460515149811858,1
C1675,1,Emma,Reyes,1985-04-08,F,2,0,1,1.3946984022903213,0,Website,0.2563518469130329,1
C1676,1,Amy,Allen,1999-09-19,F,9,53,0,-0.7281302161119941,0,Website,-0.09037077474501569,0
C1677,1,Kevin,Thomas,1964-12-20,M,9,47,0,-1.4357397555794327,1,Website,0.7764357794001059,0
C1678,1,Gary,Sanders,2061-03-06,M,9,8,0,-1.4357397555794327,1,Agency,-1.625856670659231,3
C1679,1,Christina,Nelson,1986-02-28,F,9,25,1,0.6870888628228828,0,Website,0.23158594536602944,1
C1680,1,Danielle,Howard,1999-09-25,F,9,8,1,0.6870888628228828,0,Agency,-0.09037077474501569,1
C1681,1,Carl,Alexander,1961-07-27,M,9,37,0,-0.020520676644555657,1,Client,0.8507334840411163,1
C1682,1,Amanda,Brooks,1987-04-11,F,9,25,0,-0.7281302161119941,0,Website,0.20682004381902597,0
C1683,1,Amber,Patterson,1999-11-19,F,9,37,1,-1.4357397555794327,0,Client,-0.09037077474501569,0
C1684,1,Grace,Cooper,1977-07-01,F,9,11,1,0.6870888628228828,0,Website,0.4544790592890607,1
C1685,1,Kathleen,Parker,1977-05-16,F,9,8,0,1.3946984022903213,0,Agency,0.4544790592890607,1
C1686,1,David,Howard,1977-01-25,M,9,8,1,-0.7281302161119941,1,Agency,0.4544790592890607,0
C1687,1,Eric,Anderson,1967-05-15,M,9,8,0,0.6870888628228828,1,Website,0.7021380747590954,1
C1688,1,Amanda,Flores,1996-04-28,F,9,37,0,1.3946984022903213,0,Client,-0.016073070104005275,1
C1689,1,Virginia,King,1985-01-26,F,9,37,1,-1.4357397555794327,1,Client,0.2563518469130329,0
C1690,1,Terry,Martin,1951-08-18,M,3,29,0,-0.7281302161119941,1,Agency,1.098392499511151,0
C1691,1,Robert,Reed,1946-03-25,M,9,1,0,1.3946984022903213,0,Website,1.2222220072461683,1
C1692,1,Joseph,Patterson,1991-03-08,M,2,36,0,1.3946984022903213,1,Agency,0.10775643763101209,1
C1693,1,Donald,Turner,1990-11-20,M,1,13,0,-1.4357397555794327,0,Website,0.13252233917801556,0
C1694,1,Gloria,Foster,1957-07-18,F,9,50,0,1.3946984022903213,0,Agency,0.9497970902291302,1
C1695,1,Tiffany,Peterson,1955-12-13,F,1,13,0,1.3946984022903213,0,Website,0.9993288933231371,1
C1696,1,Emily,Jones,1987-02-20,F,9,14,0,-1.4357397555794327,0,Website,0.20682004381902597,0
C1697,1,Maria,Brown,1980-08-07,F,1,7,0,-0.7281302161119941,0,Client,0.3801813546480503,0
C1698,1,Zachary,Stone,2050-12-05,M,8,31,0,0.6870888628228828,1,Website,-1.3534317536421927,2
C1699,1,Peter,Phillips,1969-07-15,M,0,54,0,-0.020520676644555657,1,Agency,0.6526062716650884,1
C1700,1,Nicholas,Young,2043-11-04,M,9,25,0,-0.020520676644555657,0,Website,-1.1800704428131685,3
C1701,1,Karen,Montgomery,1982-06-27,F,9,1,0,-1.4357397555794327,0,Website,0.33064955155404335,0
C1702,1,Frank,Alexander,1990-01-04,M,9,53,1,1.3946984022903213,1,Website,0.13252233917801556,1
C1703,1,Gerald,Cox,1999-08-13,M,9,47,1,0.6870888628228828,0,Agency,-0.09037077474501569,1
C1704,1,Susan,Flores,1963-02-15,F,3,9,0,0.6870888628228828,0,Agency,0.8012016809471093,1
C1705,1,Kenneth,Howard,1979-11-23,M,9,50,1,-0.020520676644555657,1,Website,0.40494725619505373,1
C1706,1,Matthew,Jordan,1976-05-13,M,9,8,0,-0.020520676644555657,1,Website,0.47924496083606416,1
C1707,1,Adam,Allen,1973-09-19,M,9,15,0,-1.4357397555794327,1,Website,0.5535426654770745,0
C1708,1,Andrea,Wilson,1986-08-06,F,5,17,0,-1.4357397555794327,1,Agency,0.23158594536602944,0
C1709,1,Danielle,Cox,2046-08-09,F,9,1,1,-0.020520676644555657,0,Agency,-1.2543681474541788,3
C1710,1,Joe,Flores,1957-05-26,M,2,0,1,-0.7281302161119941,1,Website,0.9497970902291302,0
C1711,1,Debra,Hayes,1981-08-24,F,9,8,1,-0.020520676644555657,1,Website,0.35541545310104683,1
C1712,1,Ryan,Turner,2071-03-04,M,4,34,0,1.3946984022903213,0,Website,-1.8735156861292657,2
C1713,1,Julia,Cook,1981-02-08,F,9,37,0,-1.4357397555794327,0,Website,0.35541545310104683,0
C1714,1,Nathan,Brooks,2048-07-05,M,9,11,0,-0.020520676644555657,0,Website,-1.3038999505481859,3
C1715,1,Hannah,Watson,1963-04-13,F,9,14,0,-0.020520676644555657,1,Agency,0.8012016809471093,1
C1716,1,Michelle,Montgomery,1980-10-13,F,9,8,0,-1.4357397555794327,0,Website,0.3801813546480503,0
C1717,1,Martha,Thomas,1941-12-21,F,9,8,0,0.6870888628228828,1,Website,1.3460515149811858,1
C1718,1,Janet,Peterson,1995-01-06,F,9,8,0,-1.4357397555794327,0,Website,0.008692831442998197,0
C1719,0,Halcyon,Co,2060-05-10,M,9,14,0,-0.7281302161119941,0,Agency,-1.6010907691122276,3
C1720,1,Danielle,Kim,1996-10-10,F,9,8,0,1.3946984022903213,1,Website,-0.016073070104005275,1
C1721,1,Carl,Weaver,1986-12-10,M,9,25,0,-0.7281302161119941,0,Agency,0.23158594536602944,0
C1722,1,Jacqueline,Morris,1982-11-23,F,9,25,0,-0.020520676644555657,0,Website,0.33064955155404335,1
C1723,1,Carol,Allen,1998-02-02,F,2,40,0,-0.7281302161119941,1,Agency,-0.06560487319801223,0
C1724,1,Justin,Cook,1956-06-19,M,9,50,0,0.6870888628228828,0,Website,0.9745629917761336,1
C1725,1,Sharon,Patterson,2059-01-12,F,9,25,0,-0.020520676644555657,1,Website,-1.576324867565224,3
C1726,1,Diane,Scott,1948-08-15,F,8,31,0,-0.020520676644555657,0,Website,1.1726902041521614,1
C1727,1,Katherine,Morales,2045-12-06,F,9,27,0,-0.020520676644555657,0,Website,-1.2296022459071754,3
C1728,1,Kimberly,Garcia,2044-03-08,F,9,37,0,-0.020520676644555657,1,Client,-1.204836344360172,3
C1729,1,Robert,Richardson,1955-06-26,M,2,5,0,-0.020520676644555657,1,Website,0.9993288933231371,1
C1730,1,Jeffrey,Young,1979-11-22,M,6,39,1,1.3946984022903213,1,Agency,0.40494725619505373,1
C1731,1,Nathan,Garcia,1971-12-19,M,9,8,0,0.6870888628228828,1,Website,0.6030744685710815,1
C1732,1,Megan,Wilson,1970-07-15,F,2,0,1,-0.7281302161119941,0,Agency,0.627840370118085,0
C1733,1,Helen,Jones,1948-04-22,F,9,8,0,-0.020520676644555657,1,Agency,1.1726902041521614,1
C1734,1,Zachary,Roberts,1975-01-14,M,9,8,0,1.3946984022903213,0,Website,0.5040108623830677,1
C1735,1,Amber,Miller,2069-10-07,F,9,48,1,-0.020520676644555657,0,Website,-1.8239838830352588,3
C1736,1,Ann,Cook,1989-09-21,F,9,8,1,0.6870888628228828,1,Website,0.15728824072501904,1
C1737,1,Jennifer,Jackson,1992-12-24,F,9,8,1,-0.020520676644555657,0,Website,0.08299053608400861,1
C1738,1,Sharon,Hall,1977-02-25,F,9,8,0,1.3946984022903213,0,Website,0.4544790592890607,1
C1739,1,Steven,Smith,1985-02-25,M,7,32,1,-0.020520676644555657,1,Website,0.2563518469130329,1
C1740,1,Ashley,Alexander,1951-09-15,F,9,8,0,1.3946984022903213,1,Website,1.098392499511151,1
C1741,1,Alexander,Wright,1976-04-18,M,9,50,0,1.3946984022903213,0,Website,0.47924496083606416,1
C1742,0,Crestwood,Co,1988-08-14,F,9,8,0,1.3946984022903213,0,Agency,0.1820541422720225,1
C1743,1,Linda,Bell,1946-07-26,F,1,13,0,-1.4357397555794327,0,Client,1.2222220072461683,0
C1744,1,Brian,Green,1961-11-16,M,7,21,1,-1.4357397555794327,0,Website,0.8507334840411163,0
C1745,1,Ann,Sanders,1976-06-21,F,9,8,0,-1.4357397555794327,0,Website,0.47924496083606416,0
